MolWt,LogP,TPSA,RotB,AroProp,logS
366.84400000000016,5.505100000000005,54.37,2,0.46153846153846156,-5.931
211.26899999999998,1.1322999999999996,71.96000000000001,5,0.4,-2.084
215.68800000000002,1.7770999999999997,62.730000000000004,4,0.42857142857142855,-3.85
259.762,2.0904999999999996,46.09,5,0.375,-1.716
182.226,4.102000000000002,24.72,2,0.8571428571428571,-4.45
223.16499999999996,1.0536999999999999,73.86,5,0.0,0.651
258.104,3.130700000000001,38.33,2,0.375,-4.37
184.19499999999996,0.15879999999999939,75.27000000000001,2,0.0,-2.4
421.4220000000001,1.6254,118.35999999999999,3,0.4444444444444444,-3.59
335.28200000000004,4.148200000000004,89.51999999999998,7,0.2608695652173913,-5.53
410.53600000000023,4.057500000000004,68.31,8,0.21428571428571427,-4.71
323.133,3.5435000000000016,29.1,2,0.75,-4.21
290.323,2.572400000000001,85.25,4,0.42857142857142855,-4.883
397.52400000000006,3.7726000000000024,64.63,10,0.2608695652173913,-4.2
106.12399999999997,1.4990999999999999,17.07,1,0.75,-1.19
121.13899999999995,0.7855000000000001,43.09,1,0.6666666666666666,-0.96
78.11399999999999,1.6866,0.0,0,1.0,-1.64
184.238,2.768300000000001,20.23,2,0.8571428571428571,-2.55
260.253,1.1077,90.06,5,0.5789473684210527,-2.81
216.283,4.411000000000003,0.0,0,0.9411764705882353,-6.68
252.31599999999997,5.737200000000003,0.0,0,1.0,-8.699
252.31599999999997,5.640400000000003,0.0,0,1.0,-8.23
216.283,4.411000000000002,0.0,0,0.9411764705882353,-8.04
252.31599999999997,5.737200000000003,0.0,0,1.0,-7.8
252.31599999999997,5.640400000000003,0.0,0,1.0,-8.0
252.31599999999997,5.640400000000003,0.0,0,1.0,-8.49
276.338,6.3282000000000025,0.0,0,1.0,-9.018
165.19199999999998,1.4455,52.32,2,0.5,-2.616
212.248,2.602900000000001,37.3,3,0.75,-2.85
103.12399999999997,1.5582799999999999,23.79,0,0.75,-1.0
182.222,2.917600000000001,17.07,2,0.8571428571428571,-3.12
135.191,2.2962999999999996,12.89,0,1.0,-1.5
119.127,0.9578999999999998,41.57,0,1.0,-0.78
119.12299999999998,1.8277999999999999,26.03,0,1.0,-1.16
126.58599999999996,2.4254000000000007,0.0,1,0.75,-2.39
146.111,2.705400000000001,0.0,0,0.6,-2.51
150.18099999999998,0.8548999999999998,55.120000000000005,2,0.5454545454545454,-0.95
476.5850000000002,3.636800000000003,100.90000000000002,6,0.0,-4.71
182.266,3.4718000000000018,0.0,3,0.8571428571428571,-4.62
154.21199999999996,3.353600000000002,0.0,1,1.0,-4.345
256.308,4.450000000000003,25.78,1,1.0,-5.4
154.253,2.1935000000000002,20.23,0,0.0,-2.32
261.11899999999997,1.5785200000000001,54.86,2,0.42857142857142855,-2.523
527.4140000000002,7.183700000000006,70.67,6,0.8,-4.445
157.01,2.4491000000000005,0.0,0,0.8571428571428571,-2.55
129.384,1.5776,0.0,0,0.0,-0.89
163.82899999999998,2.1425,0.0,0,0.0,-1.54
108.966,1.4012,0.0,0,0.0,-1.09
94.939,1.0110999999999999,0.0,0,0.0,-0.79
366.0,4.652000000000002,27.69,4,0.375,-6.09
428.12000000000006,4.3991000000000025,46.53,4,0.5454545454545454,-4.93
276.91499999999996,2.78888,44.019999999999996,0,0.5454545454545454,-3.33
266.098,1.5771999999999997,60.910000000000004,1,0.8,-3.127
316.4270000000001,1.74462,84.42,8,0.2857142857142857,-4.16
212.24899999999997,0.7948999999999993,75.27000000000001,3,0.0,-2.39
263.381,3.999800000000003,38.33,1,0.3157894736842105,-4.24
311.85300000000007,4.1574000000000035,29.54,9,0.2857142857142857,-4.19
303.156,1.6836,75.27000000000001,4,0.0,-2.647
193.24599999999998,2.2257,52.32,4,0.42857142857142855,-3.082
74.12299999999999,0.7771999999999999,20.23,1,0.0,0.47
58.123999999999995,1.8064,0.0,1,0.0,-2.57
90.19099999999999,1.7163,0.0,2,0.0,-2.18
212.249,0.9389999999999998,75.27000000000001,4,0.0,-1.661
256.33099999999996,1.0257999999999998,69.56,1,0.29411764705882354,-1.877
236.702,2.825400000000001,32.34,2,0.375,-3.9
102.13299999999998,0.9595,26.3,4,0.0,-1.37
217.378,3.4735000000000023,20.310000000000002,5,0.0,-3.68
134.22199999999998,3.0292000000000012,0.0,3,0.6,-4.06
72.107,0.9854,17.07,2,0.0,-0.01
194.19399999999996,-1.0293,61.82,0,0.6428571428571429,-0.876
152.237,2.401700000000001,17.07,0,0.0,-1.96
100.16099999999999,1.7656,17.07,4,0.0,-1.3
349.06600000000014,3.520900000000001,37.38,3,0.0,-5.4
212.25199999999998,3.3306000000000013,41.13,2,0.75,-3.15
201.225,2.5580000000000007,38.33,1,0.6666666666666666,-3.224
167.21099999999998,3.3211000000000013,15.79,0,1.0,-5.27
236.271,1.7597,67.42999999999999,4,0.35294117647058826,-1.83
221.25599999999994,2.1183,47.56,1,0.375,-2.8
342.875,5.420300000000004,18.46,8,0.3333333333333333,-5.736
235.30800000000002,2.620000000000001,38.33,2,0.375,-3.14
237.09699999999998,1.1349999999999998,72.19,3,0.0,-2.68
150.22099999999998,2.824020000000001,20.23,1,0.5454545454545454,-2.08
150.22099999999998,2.4879000000000007,17.07,1,0.0,-2.06
309.529,-0.46289999999999937,88.38000000000001,2,0.0,-1.84
323.13200000000006,0.909,112.70000000000002,6,0.3,-2.111
257.76899999999995,2.2173999999999996,45.150000000000006,6,0.35294117647058826,-4.411
293.548,3.127600000000002,41.57,2,0.4,-3.924
223.659,2.9102000000000006,38.33,2,0.4,-2.617
409.7819999999999,5.682800000000001,0.0,0,0.0,-6.86
338.876,5.024200000000001,0.0,0,0.0,-5.64
196.68099999999998,2.8698200000000007,15.6,2,0.46153846153846156,-2.86
414.82700000000017,1.1715999999999998,127.79,8,0.4444444444444444,-4.576
93.513,-0.2895000000000001,43.09,1,0.0,-0.02
75.498,0.74878,23.79,0,0.0,-0.092
112.55899999999997,2.34,0.0,0,0.8571428571428571,-2.38
208.28,2.2986000000000004,0.0,0,0.0,-1.9
64.515,1.2451,0.0,0,0.0,-1.06
62.499,1.3687,0.0,0,0.0,-1.75
213.66400000000002,3.2969000000000017,38.33,2,0.42857142857142855,-3.38
164.375,1.5908000000000002,43.14,0,0.0,-2.0
339.21800000000013,4.180900000000003,46.53,4,0.5454545454545454,-4.53
265.914,4.043559999999999,47.58,0,0.42857142857142855,-5.64
295.72900000000004,-0.06089999999999923,118.69,1,0.35294117647058826,-3.05
212.67999999999998,2.7419200000000012,32.34,1,0.42857142857142855,-3.46
290.75,4.225800000000003,41.57000000000001,3,0.6,-4.89
350.591,4.718100000000002,40.58,6,0.3333333333333333,-5.67
267.93,4.2434,25.78,0,0.7142857142857143,-5.43
338.7720000000001,0.9242000000000007,109.49000000000001,2,0.5454545454545454,-3.451
212.67999999999998,2.7419200000000012,32.34,1,0.42857142857142855,-3.483
169.567,1.7744999999999997,46.0,0,0.8181818181818182,-2.831
254.33199999999997,5.244800000000004,0.0,0,0.9,-7.85
228.29399999999998,5.146200000000003,0.0,0,1.0,-8.057
96.94400000000002,1.9352,0.0,0,0.0,-1.3
112.216,2.832600000000001,0.0,0,0.0,-4.3
70.135,1.9725,0.0,1,0.0,-2.54
152.237,2.878000000000001,17.07,4,0.0,-2.06
239.702,2.6400000000000006,29.54,2,0.375,-2.338
315.716,3.037700000000001,84.6,2,0.5454545454545454,-3.499
300.36000000000007,6.919200000000002,0.0,0,1.0,-9.332
346.46700000000016,2.666700000000002,74.6,2,0.0,-3.24
360.45000000000016,1.9898000000000002,91.67,2,0.0,-3.11
402.48700000000025,2.560600000000001,97.74000000000001,3,0.0,-4.21
342.7780000000001,4.263000000000003,67.50999999999999,4,0.6666666666666666,-5.839
362.77100000000013,4.4311200000000035,57.9,6,0.45454545454545453,-5.382
292.33400000000006,3.9668000000000028,50.44,1,0.7272727272727273,-2.84
240.698,1.6708799999999997,86.52,4,0.375,-3.15
215.36199999999994,3.5141000000000027,20.310000000000002,3,0.0,-3.4
236.27099999999993,1.2491999999999999,75.27000000000001,2,0.0,-2.17
168.15200000000002,-0.4773,75.27,0,0.0,-1.655
98.18900000000001,2.7307000000000015,0.0,0,0.0,-3.51
114.188,1.7015,20.23,0,0.0,-0.88
96.173,2.5067000000000004,0.0,0,0.0,-3.18
210.23299999999998,0.6929999999999998,75.27,0,0.0,-3.168
84.162,2.3406000000000002,0.0,0,0.0,-3.1
100.161,1.3114,20.23,0,0.0,-0.44
98.14500000000001,1.5196,17.07,0,0.0,-0.6
82.146,2.1166,0.0,0,0.0,-2.59
281.35200000000003,1.0414999999999999,83.47,3,0.0,-1.13
196.206,0.3029,75.27,0,0.0,-3.06
112.21600000000001,3.120800000000002,0.0,0,0.0,-4.15
128.215,2.0915999999999997,20.23,0,0.0,-1.29
224.25999999999996,1.0831,75.27,0,0.0,-2.982
70.135,1.9505000000000001,0.0,0,0.0,-2.64
68.11900000000001,1.7265,0.0,0,0.0,-2.1
182.179,-0.08720000000000011,75.27,0,0.0,-2.349
154.125,-0.8674000000000002,75.27,0,0.0,-1.886
198.30999999999992,2.3705,32.34,1,0.0,-2.218
434.29400000000015,6.317080000000003,59.32000000000001,6,0.41379310344827586,-7.337
449.8560000000001,6.543980000000005,59.32000000000001,6,0.3870967741935484,-8.176
416.30400000000014,6.177980000000004,59.32000000000001,6,0.42857142857142855,-8.017
111.104,-0.6479000000000001,71.77000000000001,0,0.75,-1.155
337.4630000000001,4.221000000000004,46.260000000000005,0,0.2,-5.507
248.307,1.6838000000000002,86.18,2,0.7058823529411765,-3.094
320.04600000000005,5.929000000000003,0.0,3,0.6666666666666666,-7.2
318.0300000000001,6.187900000000003,0.0,2,0.6666666666666666,-6.9
354.491,6.495500000000002,0.0,2,0.631578947368421,-7.15
138.254,3.3668000000000022,0.0,0,0.0,-5.19
314.5220000000001,6.694400000000005,17.07,12,0.0,-5.14
505.20600000000024,6.490180000000005,59.32000000000001,6,0.42857142857142855,-8.402
330.4680000000001,3.695900000000003,54.370000000000005,2,0.0,-3.45
372.5050000000002,4.266700000000004,60.440000000000005,3,0.0,-4.63
300.314,3.8659000000000017,76.66,4,0.5454545454545454,-4.632
392.4670000000002,1.8957000000000002,94.83,2,0.0,-3.59
434.5040000000003,2.466500000000001,100.9,3,0.0,-4.9
152.237,2.401700000000001,17.07,0,0.0,-1.85
390.5640000000003,6.433000000000007,52.60000000000001,14,0.21428571428571427,-6.96
393.85400000000016,3.878200000000003,55.84,8,0.2608695652173913,-6.34
393.85400000000016,3.878200000000003,55.84,8,0.2608695652173913,-6.34
270.225,4.277400000000004,20.310000000000002,4,0.0,-4.286
284.74600000000004,3.153800000000002,32.67,1,0.6,-3.754
304.35200000000003,3.5847200000000026,53.47,7,0.3157894736842105,-3.64
168.195,3.586000000000002,13.14,0,1.0,-4.6
184.263,4.054500000000002,0.0,0,1.0,-4.38
173.83499999999998,1.7337,0.0,0,0.0,-1.17
130.231,2.603200000000001,9.23,6,0.0,-1.85
314.46600000000007,4.7938000000000045,52.60000000000001,15,0.0,-3.896
278.348,3.600400000000003,52.60000000000001,8,0.3,-4.4
297.656,3.144300000000002,70.83000000000001,5,0.35294117647058826,-4.31
84.93299999999999,1.4215,0.0,0,0.0,-0.63
269.127,3.9954000000000023,40.46,2,0.7058823529411765,-3.953
370.49,5.599500000000002,20.23,2,0.6,-5.666
380.913,4.481400000000002,12.53,0,0.0,-6.29
266.34,4.604600000000004,40.46,3,0.6,-4.95
474.64,7.725599999999999,0.0,1,0.0,-7.278
74.123,1.0428000000000002,9.23,2,0.0,-0.09
222.23999999999995,2.04,52.60000000000001,4,0.375,-2.35
90.191,1.7593999999999999,0.0,2,0.0,-1.34
122.258,2.4076000000000004,0.0,3,0.0,-2.42
268.356,4.828600000000005,40.46,4,0.6,-4.07
286.331,3.581000000000002,50.800000000000004,4,0.5714285714285714,-4.16
310.687,3.5801000000000016,58.2,2,0.5714285714285714,-6.02
764.9499999999999,3.247300000000002,182.82999999999998,7,0.0,-5.293
780.9490000000001,2.2181000000000015,203.05999999999997,7,0.0,-4.081
334.45600000000024,5.160800000000005,52.60000000000001,12,0.25,-6.144
267.835,1.8139,0.0,0,0.0,-2.34
390.5640000000002,6.433000000000008,52.60000000000001,14,0.21428571428571427,-6.637
102.17699999999999,1.8197999999999999,9.23,2,0.0,-1.1
118.24499999999999,2.5364000000000004,0.0,2,0.0,-2.24
299.6909999999999,2.3950000000000005,65.07000000000001,8,0.0,0.523
338.79500000000013,2.8699000000000012,80.37,2,0.4782608695652174,-4.328
211.26099999999994,1.9576,46.61,1,0.0,-0.85
209.29299999999998,1.89922,49.25000000000001,4,0.4,-2.24
76.095,0.23670000000000002,18.46,2,0.0,0.48
194.18599999999995,1.2597999999999998,52.60000000000001,2,0.42857142857142855,-1.66
62.137,0.9792,0.0,0,0.0,-0.45
94.20400000000001,1.6274,0.0,1,0.0,-1.44
322.243,2.9502000000000006,115.54000000000002,5,0.2727272727272727,-5.47
240.21499999999995,2.7221000000000024,106.51000000000002,4,0.35294117647058826,-3.38
180.156,-3.8346000000000005,121.38000000000001,0,0.0,0.35
118.24499999999999,2.539600000000001,0.0,4,0.0,-2.58
390.56400000000036,6.721200000000008,52.60000000000001,16,0.21428571428571427,-5.115
414.63000000000017,5.508800000000006,38.69,0,0.0,-7.32
223.22799999999995,1.4502,56.790000000000006,2,0.375,-1.57
239.318,2.9067000000000016,20.310000000000002,3,0.6666666666666666,-2.98
170.211,3.478900000000002,9.23,2,0.9230769230769231,-3.96
169.227,3.430200000000002,12.03,2,0.9230769230769231,-3.504
168.239,3.277400000000002,0.0,2,0.9230769230769231,-4.08
102.17699999999999,1.823,9.23,4,0.0,-1.62
296.5520000000001,3.6212000000000026,6.48,4,0.0,-4.86
274.413,3.7702000000000027,18.46,9,0.0,-4.23
299.28800000000007,2.5801000000000007,55.84,5,0.3157894736842105,-3.35
233.09799999999998,3.0869000000000018,32.34,1,0.42857142857142855,-3.8
136.238,3.308900000000002,0.0,1,0.0,-4.26
198.134,1.5170200000000003,106.51000000000002,2,0.42857142857142855,-1.456
180.20699999999997,1.5758999999999999,64.35,3,0.46153846153846156,-2.17
254.24599999999995,-2.2130999999999985,102.28,3,0.5,-0.17
282.5559999999999,8.048000000000007,0.0,17,0.0,-8.172
380.913,4.481400000000002,12.53,0,0.0,-6.18
290.447,3.959100000000003,37.3,0,0.0,-4.16
306.51500000000004,4.483900000000005,20.23,0,0.0,-5.41
266.34,3.9444000000000026,37.3,0,0.5,-5.24
268.356,3.7375000000000025,37.3,0,0.3,-5.282
288.255,2.2155000000000005,107.22000000000001,1,0.5714285714285714,-3.62
122.11999999999999,-2.3071999999999995,80.92,3,0.0,0.7
272.388,3.6092000000000026,40.46,0,0.3,-5.03
148.205,2.4237,9.23,3,0.5454545454545454,-2.92
288.387,2.5800000000000005,60.69,0,0.2857142857142857,-4.955
270.372,3.817400000000003,37.3,0,0.3,-3.955
333.266,3.9242000000000035,89.51999999999998,6,0.2608695652173913,-6.124
30.07,1.0262,0.0,0,0.0,-1.36
62.137,0.9360999999999999,0.0,0,0.0,-0.6
46.069,-0.0014000000000000123,20.23,0,0.0,1.1
296.41,3.6126000000000023,40.46,0,0.2727272727272727,-4.3
225.313,2.6579000000000006,38.33,4,0.4,-2.09
384.4870000000002,5.005300000000004,36.92,12,0.0,-5.54
209.29299999999998,1.85272,57.78,5,0.4,-3.028
312.45300000000003,3.8826000000000027,37.3,0,0.0,-5.66
286.34900000000005,2.0576,61.830000000000005,4,0.3157894736842105,-3.42
286.34900000000005,2.0576,61.830000000000005,4,0.3157894736842105,-3.42
258.324,1.3424,82.28,3,0.5625,-3.81
88.106,0.5694,26.3,1,0.0,-0.04
150.177,1.8633,26.3,2,0.5454545454545454,-2.32
144.21399999999997,2.1298000000000004,26.3,5,0.0,-1.28
176.215,2.2629,26.3,3,0.46153846153846156,-3.0
200.32199999999997,3.6902000000000026,26.3,9,0.0,-4.1
74.07900000000001,0.17930000000000001,26.3,2,0.0,0.15
158.24099999999999,2.5199000000000007,26.3,6,0.0,-2.74
144.21399999999997,2.1298000000000004,26.3,5,0.0,-2.35
186.295,3.3001000000000023,26.3,8,0.0,-3.8
172.26799999999997,2.910000000000001,26.3,7,0.0,-3.39
130.18699999999998,1.7397,26.3,4,0.0,-1.75
102.133,0.9595,26.3,2,0.0,-0.66
88.14999999999999,1.4329,9.23,3,0.0,-0.66
72.10700000000001,1.1664,9.23,2,0.0,-0.85
106.16799999999996,2.2490000000000006,0.0,1,0.75,-2.77
112.21600000000001,2.976700000000002,0.0,1,0.0,-4.25
28.053999999999995,0.8022,0.0,0,0.0,-0.4
165.19199999999998,1.4455,52.32,2,0.5,-2.1
166.176,1.5689,46.53,2,0.5,-2.35
26.037999999999997,0.24939999999999998,0.0,0,0.0,0.29
376.49600000000004,6.372000000000007,27.69,9,0.6428571428571429,-8.6
244.294,2.669100000000001,44.12,4,0.6111111111111112,-4.735
588.5620000000001,1.338599999999999,160.83,5,0.2857142857142857,-3.571
154.253,2.7441000000000013,9.23,0,0.0,-1.64
164.204,2.1293,29.46,3,0.5,-1.56
331.202,4.0676000000000005,46.010000000000005,3,0.8181818181818182,-4.38
201.22500000000002,2.840320000000001,42.24,2,0.7333333333333333,-3.3
277.238,2.7993200000000007,70.83000000000001,5,0.35294117647058826,-4.04
253.367,3.2604000000000024,29.540000000000003,6,0.35294117647058826,-3.927
301.34200000000004,3.6038000000000023,56.790000000000006,7,0.5454545454545454,-4.7
349.43000000000006,5.268980000000004,59.32000000000001,5,0.46153846153846156,-6.025
308.36100000000005,3.1003000000000016,44.760000000000005,7,0.3333333333333333,-2.3
278.335,3.6130200000000023,27.69,5,0.375,-4.57
164.208,1.7801,32.34,1,0.5,-1.6
306.276,0.7357999999999993,81.64999999999999,5,0.7272727272727273,-1.8
451.46900000000005,6.627980000000005,68.55000000000001,9,0.5454545454545454,-6.876
129.09399999999997,-0.5088000000000001,71.77,0,0.6666666666666666,-0.972
380.45600000000013,1.8737,94.83,2,0.0,-3.43
410.4570000000002,1.8436999999999997,94.83,2,0.0,-5.613
421.7340000000001,5.340800000000003,89.51999999999998,6,0.42857142857142855,-6.78
232.20499999999996,2.7989000000000006,32.34,1,0.375,-3.43
202.25599999999997,4.487200000000002,0.0,0,1.0,-6.0
166.22299999999998,3.2578000000000014,0.0,0,0.9230769230769231,-5.0
96.10399999999998,1.8256999999999999,0.0,0,0.8571428571428571,-1.8
376.46800000000013,2.923300000000001,74.6,1,0.0,-4.099
232.20499999999996,2.7989000000000006,32.34,1,0.375,-3.32
329.32099999999997,4.738100000000002,22.0,2,0.75,-4.445
312.118,3.514400000000002,20.310000000000002,2,0.3157894736842105,-4.047
301.296,2.492400000000001,50.94,4,0.7727272727272727,-3.37
502.9200000000002,7.395680000000005,71.35,8,0.5142857142857142,-8.003
221.26,1.6262,53.93,3,0.375,-2.34
257.27299999999997,0.8516999999999999,55.84,6,0.0,-1.995
180.156,-3.2197999999999998,110.38000000000001,2,0.0,0.64
68.07499999999999,1.2795999999999998,13.14,0,1.0,-0.82
96.08499999999998,1.0920999999999998,30.21,1,0.7142857142857143,-0.1
262.261,1.5528,75.99000000000001,1,0.0,-2.943
372.80800000000016,3.141800000000001,91.67999999999999,6,0.6153846153846154,-4.571
180.156,-3.2214000000000005,110.38000000000001,1,0.0,0.74
217.268,1.771,46.17,2,0.375,-2.337
92.09400000000001,-1.6681000000000001,60.69,2,0.0,1.12
218.20499999999998,0.044299999999999784,78.9,5,0.0,-0.6
352.7700000000001,2.8103000000000007,71.06,3,0.25,-3.246
124.13899999999997,1.4008,29.46,1,0.6666666666666666,-1.96
151.129,-0.7716000000000003,100.44999999999999,0,0.8181818181818182,-3.583
197.381,2.5084999999999997,0.0,0,0.0,-1.71
300.266,1.3295999999999997,107.22000000000001,0,0.2727272727272727,-2.7
373.3209999999999,5.2415,0.0,0,0.0,-6.317
100.205,2.976700000000002,0.0,4,0.0,-4.53
260.762,4.7574,0.0,1,0.0,-4.92
236.74,3.7268,0.0,0,0.0,-3.67
366.7180000000002,10.388599999999993,0.0,23,0.0,-8.334
226.44799999999992,6.487600000000007,0.0,13,0.0,-8.4
162.27599999999998,3.5371200000000025,0.0,0,0.5,-5.23
86.178,2.5866000000000007,0.0,3,0.0,-3.84
270.372,4.785200000000005,40.46,5,0.6,-4.43
162.276,3.809400000000003,0.0,5,0.5,-5.21
100.077,-1.1742,58.2,0,0.0,-0.4
184.242,3.1256000000000013,24.06,3,0.8571428571428571,-2.92
214.264,2.4536000000000007,40.46,3,0.75,-1.93
297.745,-0.35129999999999945,118.35999999999999,1,0.35294117647058826,-2.63
362.4660000000002,1.7815999999999996,94.83,2,0.0,-3.09
404.5030000000002,2.3524000000000003,100.90000000000002,3,0.0,-4.88
354.8749999999999,3.995,20.23,0,0.0,-5.46
330.4680000000001,3.8384000000000027,54.37,1,0.0,-3.817
136.114,-0.35380000000000006,74.43,0,0.9,-2.296
118.17899999999997,2.1753,0.0,0,0.6666666666666666,-3.04
365.84200000000004,2.0834,92.5,3,0.5,-3.586
118.13899999999998,1.5629,28.68,0,1.0,-2.16
117.15099999999997,2.1678999999999995,15.79,0,1.0,-1.52
119.16699999999999,1.6545999999999998,12.03,0,0.6666666666666666,-1.04
268.22900000000004,-1.8566000000000003,133.75,2,0.47368421052631576,-1.23
204.01000000000002,2.2912,0.0,0,0.8571428571428571,-3.01
155.966,1.4413,0.0,0,0.0,-1.6
413.0,4.494100000000002,27.69,4,0.375,-6.62
141.939,1.0512000000000001,0.0,0,0.0,-1.0
370.91499999999996,2.4730799999999995,44.019999999999996,0,0.5454545454545454,-3.61
243.74200000000002,2.1914999999999996,53.940000000000005,5,0.375,-3.785
313.747,3.1887000000000016,58.4,7,0.2777777777777778,-3.658
116.15999999999998,1.2055,26.3,2,0.0,-1.21
102.13299999999998,0.8154,26.3,3,0.0,-1.01
134.22199999999998,2.8851000000000013,0.0,2,0.6,-4.12
185.22699999999998,0.37720000000000026,61.440000000000005,2,0.0,-2.15
231.25500000000002,1.41762,67.16,4,0.6470588235294118,-2.461
345.4010000000002,3.8896000000000033,56.790000000000006,8,0.2727272727272727,-4.194
151.129,-0.3593,100.71000000000001,0,0.8181818181818182,-3.401
137.14200000000002,-0.3149000000000001,68.01,1,0.6,0.009
130.18699999999998,1.5956000000000001,26.3,3,0.0,-1.92
116.15999999999998,1.2055,26.3,4,0.0,-1.52
138.20999999999998,2.3218000000000005,17.07,0,0.0,-1.06
193.24599999999998,2.528200000000001,38.33,2,0.42857142857142855,-2.863
309.36600000000004,4.252800000000004,89.51999999999998,8,0.2727272727272727,-6.49
102.133,0.9579,26.3,1,0.0,-0.55
88.106,0.5678,26.3,2,0.0,-0.63
120.19499999999995,2.8100000000000014,0.0,1,0.6666666666666666,-3.27
206.289,2.903500000000001,32.34,2,0.4,-3.536
129.16199999999998,2.2348,12.89,0,1.0,-1.45
279.34,2.6670000000000007,70.67,2,0.3,-2.93
322.36400000000003,2.966800000000001,57.690000000000005,5,0.5,-3.27
490.6390000000001,4.6182,17.07,0,0.0,-5.259
260.24499999999995,2.8648200000000017,61.81,2,0.6842105263157895,-3.021
342.297,-5.397199999999993,189.52999999999997,4,0.0,-0.244
150.13,-2.5823000000000005,90.15,0,0.0,0.39
234.29899999999995,1.5305,54.86,1,0.35294117647058826,-4.594
154.253,2.6698000000000013,20.23,4,0.0,-1.99
290.832,3.644400000000001,0.0,0,0.0,-4.64
249.09699999999998,3.0185000000000013,41.57,2,0.4,-3.592
321.163,3.101300000000001,61.690000000000005,1,0.5714285714285714,-3.604
404.54700000000025,4.195500000000004,72.83,6,0.0,-6.005
