MolWt,LogP,TPSA,RotB,AroProp,logS
330.3640000000001,2.1218000000000004,71.06,9,0.0,-3.37
160.16899999999998,0.5027,52.60000000000001,4,0.0,-0.82
342.297,-5.397199999999993,189.52999999999997,4,0.0,0.358
182.172,-3.5854000000000004,121.38000000000001,5,0.0,0.06
127.574,1.9222,26.02,0,0.75,-1.37
191.45499999999998,3.102500000000001,0.0,0,0.75,-3.21
238.45499999999998,2.9446000000000003,0.0,0,0.75,-3.55
157.55599999999998,2.2482000000000006,43.14,1,0.6,-2.77
295.298,2.972200000000001,84.07999999999998,3,0.6818181818181818,-3.88
329.3800000000001,2.6320000000000006,65.07000000000001,8,0.0,-2.518
196.20199999999997,0.8497999999999999,44.760000000000005,2,0.0,-1.899
340.5070000000001,5.279700000000005,34.14,1,0.0,-5.27
298.367,3.3381000000000016,42.43000000000001,4,0.7142857142857143,-4.873
310.297,2.52334,75.27000000000001,3,0.3,-3.24
384.5160000000002,4.575300000000004,60.440000000000005,2,0.0,-5.35
172.18299999999996,2.0119000000000002,34.14,0,0.46153846153846156,-3.03
156.269,2.439500000000001,20.23,1,0.0,-2.53
154.253,2.6477000000000013,17.07,1,0.0,-2.35
218.25299999999996,0.9834000000000005,104.63999999999999,6,0.0,-1.807
167.25799999999998,2.585,12.89,0,0.9,-3.18
279.336,1.8443399999999999,55.84,5,0.3,-1.601
16.043,0.6361,0.0,0,0.0,-0.9
32.042,-0.3915,20.23,0,0.0,1.57
250.30100000000002,3.0025400000000015,34.89,1,0.8421052631578947,-2.925
198.22199999999998,0.5009999999999999,66.48,2,0.0,-2.23
261.064,1.4359999999999997,57.14,1,0.6875,-2.82
241.24299999999994,0.5302000000000002,91.00999999999999,6,0.35294117647058826,-0.985
310.47800000000007,5.062000000000006,35.53,10,0.0,-5.19
271.39,1.8621999999999999,71.96000000000001,8,0.3333333333333333,-2.928
216.19199999999995,2.5478000000000005,52.58,1,0.8125,-3.664
345.6529999999999,5.205900000000002,18.46,4,0.5714285714285714,-6.89
74.07900000000001,0.1792999999999999,26.3,0,0.0,0.46
86.09,0.34539999999999993,26.3,1,0.0,-0.22
136.14999999999998,1.4732,26.3,1,0.6,-1.85
88.14999999999999,1.4329,9.23,3,0.0,-0.99
116.15999999999998,1.3496000000000001,26.3,3,0.0,-0.82
186.295,3.3001000000000023,26.3,8,0.0,-4.69
60.05200000000001,-0.2108000000000001,26.3,1,0.0,0.58
184.147,0.5899999999999996,86.99000000000001,1,0.46153846153846156,-1.24
130.18699999999998,1.7397,26.3,4,0.0,-1.87
46.073,-0.9205000000000001,38.05,0,0.0,1.34
214.34899999999996,4.080300000000003,26.3,10,0.0,-4.69
137.138,0.8681999999999999,39.19,1,0.6,-0.46
172.268,2.910000000000001,26.3,7,0.0,-3.38
158.24099999999999,2.5199000000000007,26.3,6,0.0,-3.17
116.15999999999998,1.3496000000000001,26.3,3,0.0,-1.36
88.106,0.5694,26.3,1,0.0,-0.14
74.12299999999999,1.0428,9.23,2,0.0,-0.39
88.14999999999999,1.4313,9.23,0,0.0,-0.24
98.18900000000001,2.5866000000000007,0.0,0,0.0,-3.85
84.162,2.1965000000000003,0.0,0,0.0,-3.3
268.36,3.767700000000003,32.34,3,0.6,-3.35
152.149,1.1788,46.53,1,0.5454545454545454,-1.827
344.4950000000001,4.840100000000005,43.370000000000005,1,0.0,-5.284
142.18300000000002,0.74091,48.65,0,0.6666666666666666,-2.436
283.7989999999999,3.1641200000000014,29.54,6,0.3157894736842105,-2.73
365.8420000000001,2.7141199999999994,92.5,2,0.5,-3.78
151.165,1.4048,38.33,1,0.5454545454545454,-1.803
228.67899999999997,2.4421,41.57,2,0.4,-2.564
171.15599999999998,0.09201999999999994,81.19,3,0.4166666666666667,-1.26
214.29399999999998,0.3714999999999997,73.8,1,0.42857142857142855,-2.253
171.15599999999998,0.09201999999999994,81.19,3,0.4166666666666667,-1.22
175.0,2.5882000000000005,0.0,0,0.75,-2.67
209.25299999999996,-0.1303000000000003,95.10999999999999,1,0.4,-1.989
545.5460000000002,6.222999999999999,0.0,0,0.0,-6.8
107.156,1.5772199999999998,26.02,0,0.75,-0.85
138.126,1.177,69.16,1,0.6,-2.19
139.10999999999999,1.3003999999999998,63.37,1,0.6,-1.01
137.138,1.90322,43.14,1,0.6,-2.44
214.652,2.365100000000001,41.57,2,0.42857142857142855,-2.57
446.40500000000003,-2.884799999999998,184.6,6,0.1935483870967742,-0.742
198.653,2.4335000000000004,32.34,1,0.46153846153846156,-2.89
302.23800000000006,1.9879999999999995,131.35999999999999,1,0.7272727272727273,-3.083
106.16799999999999,2.30344,0.0,0,0.75,-2.82
149.237,2.532800000000001,3.24,3,0.5454545454545454,-3.03
87.12199999999999,0.0944999999999998,20.310000000000002,0,0.0,1.11
121.18299999999995,1.7526,3.24,1,0.6666666666666666,-1.92
380.784,3.651200000000001,44.760000000000005,5,0.0,-2.28
271.36,3.475500000000002,29.540000000000003,5,0.5,-3.57
228.29399999999998,5.146200000000003,0.0,0,1.0,-8.6
128.17399999999995,2.839800000000001,0.0,0,1.0,-3.6
275.179,4.257200000000004,32.34,4,0.35294117647058826,-4.77
154.253,2.6714000000000016,20.23,4,0.0,-2.46
121.18299999999995,2.1184,12.03,2,0.6666666666666666,-1.7
266.30400000000003,2.6512200000000004,58.120000000000005,1,0.6,-3.19
327.1230000000001,3.8595000000000006,92.47,3,0.5714285714285714,-4.7
122.12699999999997,0.18050000000000016,55.980000000000004,1,0.6666666666666666,0.61
346.33900000000017,2.1756,107.77,4,0.24,-4.76
156.09699999999998,0.9959,88.87,2,0.45454545454545453,-2.19
295.29800000000006,2.4086000000000007,75.81,2,0.5454545454545454,-3.796
214.20600000000002,0.5808999999999999,88.37,2,0.35714285714285715,-3.22
322.243,2.9502000000000006,115.54000000000002,5,0.2727272727272727,-3.561
230.909,3.5617,12.89,0,0.5454545454545454,-3.76
281.271,2.3842999999999996,84.6,2,0.5714285714285714,-3.796
123.11099999999996,1.5948,43.14,1,0.6666666666666666,-1.8
75.067,0.2829999999999999,43.14,1,0.0,-0.22
284.09799999999996,4.693900000000003,52.37,3,0.6666666666666666,-5.46
238.15899999999996,0.07349999999999995,118.04999999999998,3,0.29411764705882354,-3.38
227.08499999999998,-1.0200999999999996,157.11,8,0.0,-2.22
61.040000000000006,-0.10710000000000008,43.14,0,0.0,0.26
107.15599999999998,1.7283,12.03,1,0.75,-1.28
128.259,3.7569000000000026,0.0,6,0.0,-5.88
511.5810000000002,4.289400000000002,92.18,5,0.6153846153846154,-3.931
222.33199999999994,2.0822999999999996,32.34,1,0.0,-3.171
340.4630000000001,4.0633000000000035,43.370000000000005,1,0.0,-4.8
314.42500000000007,2.607400000000001,57.53,0,0.0,-4.57
303.67100000000005,2.9464000000000006,46.92,2,0.6,-4.046
320.04600000000005,5.929000000000003,0.0,3,0.6666666666666666,-6.51
109.12799999999999,0.9743999999999999,46.25,0,0.75,-0.72
127.574,1.9222,26.02,0,0.75,-1.52
191.45499999999998,3.1025,0.0,0,0.75,-3.19
238.45499999999998,2.9446000000000003,0.0,0,0.75,-3.54
157.55599999999998,2.2481999999999998,43.14,1,0.6,-2.55
114.232,3.3668000000000022,0.0,5,0.0,-5.24
89.09400000000001,0.10160000000000013,52.32,1,0.0,0.85
175.0,2.5882000000000005,0.0,0,0.75,-2.7
137.13799999999998,0.49110000000000004,63.32000000000001,1,0.6,-1.82
124.13899999999997,1.4008,29.46,1,0.6666666666666666,-1.96
138.126,1.177,69.16,1,0.6,-1.96
153.13699999999997,1.6033999999999997,52.37,2,0.5454545454545454,-1.96
139.10999999999999,1.3004000000000002,63.37,1,0.6,-1.74
137.138,1.9032200000000001,43.14,1,0.6,-2.33
346.3650000000001,1.7768000000000002,149.67999999999998,8,0.2608695652173913,-5.16
244.28999999999994,3.3103000000000025,39.44,3,0.5555555555555556,-4.314
107.156,1.57722,26.02,0,0.75,-2.21
345.22600000000017,4.217000000000003,57.26,3,0.5,-5.696
219.266,0.10709999999999997,70.99999999999999,1,0.0,0.106
286.718,2.4478999999999997,61.690000000000005,1,0.6,-3.952
267.306,1.3016,72.47,2,0.3333333333333333,-2.281
106.16799999999999,2.30344,0.0,0,0.75,-2.8
324.38000000000005,3.493400000000002,60.85000000000001,5,0.5,-3.73
184.242,2.518,52.04,1,0.8571428571428571,-2.7
320.04600000000005,5.929000000000003,0.0,3,0.6666666666666666,-7.2
318.0300000000001,6.187900000000003,0.0,2,0.6666666666666666,-6.9
109.12799999999999,0.9743999999999999,46.25,0,0.75,-0.8
114.05999999999999,-1.6476000000000002,75.27,0,0.0,-0.4
291.26500000000004,3.2711000000000023,70.83000000000001,7,0.3333333333333333,-4.66
184.242,2.518,52.04,1,0.8571428571428571,-2.7
214.06199999999998,2.4074999999999998,29.1,1,0.5454545454545454,-3.083
282.90599999999995,3.053700000000001,0.0,0,0.75,-4.56
169.611,2.2984,29.1,1,0.5454545454545454,-2.843
127.574,1.9222,26.02,0,0.75,-1.66
191.45499999999998,3.102500000000001,0.0,0,0.75,-3.63
238.45499999999998,2.944600000000001,0.0,0,0.75,-4.03
157.55599999999998,2.2482000000000006,43.14,1,0.6,-2.92
108.13999999999999,1.7006199999999998,20.23,0,0.75,-0.73
203.35099999999997,3.3716000000000026,20.310000000000002,6,0.0,-3.53
328.84299999999996,5.316700000000004,32.34,4,0.5217391304347826,-5.915
250.339,4.9536,0.0,0,0.5454545454545454,-5.65
202.29500000000002,3.1603000000000003,0.0,0,0.0,-2.6
266.33799999999997,4.6592,20.23,0,0.5,-4.28
148.249,3.2287000000000017,0.0,0,0.5454545454545454,-4.0
72.151,2.1965000000000003,0.0,2,0.0,-3.18
226.27599999999995,1.1849999999999992,75.27000000000001,4,0.0,-2.39
130.18699999999998,1.7397,26.3,4,0.0,-1.89
130.18699999999998,1.7397,26.3,4,0.0,-2.25
148.249,3.4193000000000024,0.0,4,0.5454545454545454,-4.64
140.26999999999998,3.7569000000000026,0.0,4,0.0,-6.08
379.38100000000003,3.0893200000000016,80.31,4,0.5,-3.8
391.2940000000001,6.113300000000004,35.53,6,0.46153846153846156,-6.291
252.31599999999997,5.737200000000003,0.0,0,1.0,-8.804
153.156,1.7840999999999998,29.1,1,0.5454545454545454,-1.78
179.219,2.0437,38.33,3,0.46153846153846156,-2.35
178.23399999999998,3.993000000000002,0.0,0,1.0,-5.26
179.22199999999998,3.388000000000001,12.89,0,1.0,-2.78
122.16699999999996,2.0853,9.23,2,0.6666666666666666,-2.33
300.314,3.784220000000002,76.66,3,0.5454545454545454,-4.805
232.239,0.7003999999999997,75.27000000000001,2,0.35294117647058826,-2.322
94.11299999999999,1.3922,20.23,0,0.8571428571428571,0.0
318.32800000000003,3.560100000000002,66.76,2,0.75,-2.9
350.4580000000001,5.760500000000005,35.53,6,0.46153846153846156,-5.24
308.38100000000003,3.7878000000000025,40.620000000000005,5,0.5217391304347826,-3.81
108.14399999999998,0.9722000000000002,38.05,1,0.75,0.07
108.13999999999997,1.1789,20.23,1,0.75,-0.4
152.22199999999998,1.3421,38.05,1,0.6,-1.77
252.27300000000002,1.7695999999999998,58.2,2,0.631578947368421,-4.097
260.38599999999997,3.727700000000003,18.46,8,0.0,-4.11
367.8160000000001,4.236100000000003,53.6,7,0.42857142857142855,-5.233
298.304,3.2283800000000014,63.839999999999996,7,0.3157894736842105,-4.862
149.149,0.0011999999999999234,46.17,0,0.0,-2.932
147.13299999999998,0.5702,46.17,0,0.5454545454545454,-2.61
128.13399999999996,1.4299600000000001,47.58,0,0.6,-2.38
151.165,1.3505999999999998,49.33,1,0.5454545454545454,-1.03
122.12299999999998,1.2047,37.3,1,0.6666666666666666,-0.96
278.354,6.299400000000004,0.0,0,1.0,-7.87
285.343,2.997200000000001,38.77,3,0.2857142857142857,-3.46
150.13299999999998,1.2278,35.53,1,0.5454545454545454,-1.63
353.4900000000001,4.198300000000004,38.77,9,0.0,-4.15
238.29099999999997,1.2198399999999998,58.56000000000001,2,0.35294117647058826,-1.95
331.353,1.5810000000000002,99.60000000000001,2,0.5217391304347826,-4.16
136.14999999999998,1.5076999999999998,26.3,2,0.6,-1.49
107.156,1.5772199999999998,26.02,0,0.75,-1.21
138.126,1.177,69.16,1,0.6,-2.37
153.13699999999997,1.6033999999999997,52.37,2,0.5454545454545454,-2.41
139.10999999999999,1.3003999999999998,63.37,1,0.6,-0.74
137.138,1.90322,43.14,1,0.6,-2.49
170.211,3.0592000000000015,20.23,1,0.9230769230769231,-3.48
288.43100000000004,3.8792000000000026,37.3,0,0.0,-4.12
360.4500000000002,1.5575999999999999,94.83,2,0.0,-3.18
402.48700000000014,2.1284,100.90000000000002,3,0.0,-4.37
316.48500000000007,4.515300000000004,37.3,1,0.0,-4.65
218.256,0.5378999999999994,58.2,2,0.375,-2.64
198.22199999999998,0.40479999999999994,75.27000000000001,2,0.0,-2.21
284.142,3.2829000000000024,37.38,1,0.3333333333333333,-4.8
314.46900000000005,4.723500000000005,34.14,1,0.0,-4.42
225.296,1.5208,71.96000000000001,5,0.375,-2.478
241.364,2.2340999999999998,62.730000000000004,5,0.375,-4.1
211.69200000000004,2.666800000000001,20.310000000000002,3,0.42857142857142855,-2.48
44.096999999999994,1.4163,0.0,0,0.0,-1.94
218.08299999999997,3.3419000000000016,29.1,2,0.46153846153846156,-3.0
229.71500000000003,2.1655999999999995,62.730000000000004,4,0.4,-4.43
281.314,2.3388,56.790000000000006,7,0.0,-3.408
342.2260000000001,3.653400000000003,49.17,5,0.5,-3.493
58.08,0.5952999999999999,17.07,1,0.0,0.58
55.07999999999999,0.91998,23.79,0,0.0,0.28
209.24499999999998,2.192,47.56,3,0.4,-2.05
102.13299999999998,0.9595,26.3,2,0.0,-0.72
102.13299999999998,0.9595,26.3,2,0.0,-1.92
88.10599999999998,0.5694,26.3,3,0.0,-0.49
116.15999999999998,1.3496000000000001,26.3,3,0.0,-1.34
120.19499999999995,2.639100000000001,0.0,2,0.6666666666666666,-3.37
112.21600000000001,2.976700000000002,0.0,2,0.0,-4.74
42.080999999999996,1.1923000000000001,0.0,0,0.0,-1.08
102.17699999999998,1.8214000000000001,9.23,3,0.0,-1.34
40.065000000000005,0.6395,0.0,0,0.0,-0.41
150.22099999999998,2.689700000000001,20.23,0,0.5454545454545454,-2.41
132.12599999999998,0.41979999999999984,51.56,0,1.0,0.02
230.31,5.0206000000000035,0.0,2,1.0,-7.11
171.22099999999998,0.6424200000000001,60.16,1,0.5454545454545454,-1.74
106.16799999999999,2.30344,0.0,0,0.75,-2.77
217.26800000000003,2.709500000000001,38.33,2,0.375,-2.56
123.11499999999998,-0.4245000000000001,68.87,1,0.6666666666666666,-0.667
221.647,1.4681,60.91,1,0.8,-2.878
202.25599999999997,4.584000000000002,0.0,0,1.0,-6.176
80.08999999999999,0.4765999999999999,25.78,0,1.0,1.1
79.10199999999998,1.0816,12.89,0,1.0,0.76
80.08999999999999,0.4765999999999999,25.78,0,1.0,1.1
245.282,2.2411200000000004,47.36000000000001,2,0.6111111111111112,-2.09
289.7440000000001,0.8788,101.28999999999999,2,0.3333333333333333,-3.29
129.16199999999998,2.2348,12.89,0,1.0,-1.3
332.57000000000005,2.8260000000000005,63.24,3,0.3,-5.03
295.336,4.8618,43.14,1,0.42857142857142855,-5.82
504.43800000000005,-7.571399999999989,268.67999999999995,8,0.0,-0.41
262.30899999999997,1.4951999999999999,75.27000000000001,2,0.0,-2.696
254.29299999999998,2.2245999999999997,49.330000000000005,1,0.631578947368421,-2.62
133.197,0.13429999999999997,29.1,0,0.0,-1.77
376.36900000000014,-1.7235599999999989,161.56,5,0.5185185185185185,-3.685
179.21899999999997,1.8356,52.32,3,0.46153846153846156,-2.452
321.549,4.542900000000002,27.69,4,0.375,-5.72
394.42300000000023,3.7033000000000023,63.22,3,0.41379310344827586,-4.42
330.17100000000005,2.880000000000001,69.72,2,0.2857142857142857,-4.376
226.235,2.4639000000000006,42.43,0,0.7058823529411765,-3.672
254.28900000000002,2.9595200000000013,55.56,0,0.631578947368421,-3.928
288.73800000000006,2.878000000000001,49.330000000000005,1,0.6,-4.114
322.29,3.5275200000000018,58.120000000000005,1,0.5217391304347826,-4.207
268.32,2.817140000000001,58.120000000000005,1,0.6,-4.554
270.361,2.759900000000001,32.260000000000005,1,0.631578947368421,-4.634
269.373,3.3649000000000022,19.37,1,0.631578947368421,-4.706
252.31699999999995,3.4346000000000023,23.55,1,0.631578947368421,-4.749
268.32,2.614700000000001,49.330000000000005,2,0.6,-2.86
255.29199999999997,3.2071000000000023,20.310000000000002,2,0.631578947368421,-4.799
296.374,3.1797200000000014,48.47,2,0.5454545454545454,-4.871
283.331,3.122320000000001,54.46,2,0.5714285714285714,-5.153
273.723,3.458700000000001,45.230000000000004,1,0.631578947368421,-5.36
255.277,2.35452,68.45,0,0.631578947368421,-3.043
253.30499999999995,2.829600000000001,36.44,1,0.631578947368421,-3.324
313.36100000000005,1.6287999999999996,81.59000000000002,4,0.5217391304347826,-3.36
255.29199999999997,3.2071000000000023,20.310000000000002,2,0.631578947368421,-3.535
239.274,3.4590000000000023,29.54,1,0.6666666666666666,-3.68
286.28,-1.6424000000000003,119.61000000000001,4,0.3,-0.85
137.13799999999998,0.49110000000000004,63.32000000000001,1,0.6,-1.836
213.23600000000002,2.6445,49.33,2,0.75,-3.59
246.30599999999995,2.419600000000001,43.370000000000005,0,0.0,-3.09
238.28699999999995,1.3510999999999993,75.27000000000001,5,0.0,-2.356
232.32700000000003,3.386800000000001,41.13,2,0.35294117647058826,-4.11
201.661,1.3885999999999998,62.730000000000004,4,0.46153846153846156,-4.55
213.31,0.7254999999999998,45.150000000000006,3,0.42857142857142855,-2.676
182.172,-3.5854000000000004,121.38000000000001,5,0.0,1.09
361.4450000000001,-1.068879999999999,132.11999999999998,8,0.2608695652173913,-1.981
416.58300000000025,4.852300000000005,60.44,1,0.0,-4.173
293.40700000000004,3.8884000000000034,38.77,9,0.2857142857142857,-3.84
290.44699999999995,3.9591000000000034,37.3,0,0.0,-4.743
365.96400000000006,5.6015000000000015,44.760000000000005,5,0.3157894736842105,-4.522
104.15199999999997,2.3296,0.0,1,0.75,-2.82
120.15099999999995,1.7579,12.53,1,0.6666666666666666,-1.6
99.089,-0.577,46.17,0,0.0,0.3
342.297,-5.395599999999993,189.52999999999997,5,0.0,0.79
214.25,-0.5594299999999999,122.05999999999999,2,0.42857142857142855,-1.99
223.79399999999998,3.0988000000000016,3.24,4,0.0,-3.39
172.20899999999997,-0.08379999999999999,86.18,1,0.5454545454545454,-1.34
224.26,0.9609999999999999,75.27000000000001,4,0.0,-2.016
134.22199999999998,2.9841000000000015,0.0,0,0.6,-3.66
70.09100000000001,0.7614000000000001,17.07,1,0.0,0.32
381.1120000000001,4.511700000000001,58.2,2,0.5,-7.28
216.66799999999998,1.2534200000000002,54.86,0,0.42857142857142855,-2.484
288.44,4.506300000000004,18.46,7,0.0,-4.755
225.296,1.5223999999999998,71.96000000000001,4,0.375,-3.239
241.364,2.2356999999999996,62.730000000000004,4,0.375,-4.0
288.431,3.879200000000003,37.3,0,0.0,-4.02
330.4680000000001,4.450000000000004,43.370000000000005,1,0.0,-5.184
344.4950000000001,4.840100000000005,43.370000000000005,2,0.0,-5.37
331.62699999999995,3.1773000000000002,0.0,0,0.0,-3.14
165.834,3.0682,0.0,0,0.0,-2.54
261.919,4.014400000000001,29.46,1,0.46153846153846156,-4.02
153.823,2.5529,0.0,0,0.0,-2.31
198.39399999999995,5.707400000000006,0.0,11,0.0,-7.96
418.7360000000001,5.551820000000002,26.3,4,0.2222222222222222,-7.321
72.107,0.7968,9.23,0,0.0,0.49
86.134,1.1869,9.23,0,0.0,-0.03
116.16399999999999,0.22960000000000003,23.550000000000004,0,0.0,0.94
258.233,0.08779999999999949,83.55000000000001,1,0.3157894736842105,-2.676
180.16699999999997,-1.0397,72.68,0,0.6923076923076923,-2.523
180.16699999999997,-1.039700000000001,72.68,0,0.6923076923076923,-1.39
356.2270000000001,0.40430000000000027,103.70000000000002,6,0.2857142857142857,-2.154
254.35500000000002,1.5159999999999998,58.2,5,0.0,-3.46
124.208,2.408500000000001,0.0,1,0.75,-2.39
218.32199999999997,2.1075,50.69,3,0.0,-1.62
246.35899999999998,2.990000000000001,18.46,7,0.0,-3.091
242.34400000000002,1.3498999999999999,58.2,4,0.0,-3.36
84.14299999999999,1.7480999999999998,0.0,0,1.0,-1.33
110.18099999999997,1.9752999999999996,0.0,0,0.8571428571428571,-2.12
128.15599999999998,0.05860000000000004,45.75,0,0.75,-2.273
76.12400000000001,-0.8113000000000001,52.04,0,0.0,0.32
240.44400000000002,2.0608,6.48,0,0.0,-3.9
126.115,-0.6283800000000002,65.72,0,0.6666666666666666,-1.506
150.22099999999998,2.824020000000002,20.23,1,0.5454545454545454,-2.22
92.14099999999999,1.99502,0.0,0,0.8571428571428571,-2.21
148.249,3.2752000000000017,0.0,1,0.5454545454545454,-4.15
112.216,2.832600000000001,0.0,0,0.0,-4.47
98.18899999999998,2.752700000000001,0.0,3,0.0,-3.82
70.135,1.9725,0.0,1,0.0,-2.54
293.754,3.1243000000000016,57.010000000000005,4,0.55,-3.61
304.66999999999996,4.843900000000003,20.310000000000002,4,0.0,-4.88
394.43900000000014,0.6204999999999998,115.06000000000002,2,0.0,-3.68
434.50400000000025,2.4188000000000005,93.06000000000002,2,0.0,-4.31
478.51300000000026,1.7620999999999996,127.20000000000002,4,0.0,-4.13
253.26900000000003,0.8334000000000001,129.62,1,0.8421052631578947,-2.404
343.2170000000001,4.233520000000003,43.07,1,0.7391304347826086,-4.09
252.731,2.4547,0.0,0,0.0,-1.91
380.66200000000003,0.8210000000000011,118.35999999999999,2,0.3,-2.68
257.437,2.1609000000000003,55.760000000000005,3,0.0,-0.22
380.66200000000003,0.8210000000000011,118.35999999999999,2,0.3,-2.68
144.388,1.88018,23.79,0,0.0,-2.168
131.389,2.5017000000000005,0.0,0,0.0,-1.96
119.37800000000001,1.9864,0.0,0,0.0,-1.17
333.60400000000004,5.391500000000002,18.46,5,0.35294117647058826,-5.752
289.54499999999996,5.144700000000002,29.46,2,0.7058823529411765,-4.46
368.3690000000001,6.256760000000005,44.760000000000005,6,0.6923076923076923,-6.01
189.24300000000002,2.25242,30.19,0,0.9230769230769231,-2.07
229.71499999999997,1.803,53.940000000000005,5,0.4,-4.06
182.15599999999998,2.2039999999999997,44.760000000000005,6,0.0,0.43
335.28200000000004,4.148200000000004,89.51999999999998,7,0.2608695652173913,-5.68
430.9340000000001,2.431,64.68,6,0.0,-4.19
435.48100000000034,1.2672999999999996,132.5,6,0.3225806451612903,-3.638
228.29399999999998,5.146200000000003,0.0,0,1.0,-6.726
266.257,-1.3750000000000007,126.65,2,0.47368421052631576,-1.95
112.088,-0.9368000000000001,65.72,0,0.75,-1.488
60.056,-0.9762,69.11,0,0.0,0.96
168.112,-1.7672000000000003,114.36999999999998,0,0.75,-3.93
86.13399999999999,1.3755,17.07,3,0.0,-0.85
287.34299999999996,1.9881999999999997,64.63000000000001,8,0.0,1.144
286.11400000000003,3.4213000000000022,46.61,2,0.3333333333333333,-4.925
308.3330000000001,3.609600000000003,67.50999999999999,4,0.6956521739130435,-3.893
354.8150000000001,2.5621400000000008,109.48999999999998,3,0.5217391304347826,-3.79
179.219,2.02164,38.33,1,0.46153846153846156,-2.581
